"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"1823",471242.6619,6452505.648,"2010-07-25-K","2010-07-25-K-086","2010-07-25-K-086",-105,2570.865282,"7/25/2010",20100725,2010,206,"18:01:09","N","MultiOb",3,1,"Volendam","Karin","Port","n",1,"n",0,121.0146033,470922.9082,6453435.05,19.39614343,470928.5711,6453429.311,161.2194533,975.6059979,40.20484993,"East Icy","Outside","Outside",-142,3473.852469,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent","1",1,3,0,1,3
"1824",471176.6664,6452481.491,"2010-07-25-K","2010-07-25-K-087","2010-07-25-K-086",-105,2539.679159,"7/25/2010",20100725,2010,206,"18:01:39","N","MultiOb",2,2,"Volendam","Karin","Port","n",1,"n",0,120.5788852,471184.7373,6453280.288,19.45557261,471190.4437,6453274.593,180.9952079,793.2216638,60.41632273,"East Icy","Outside","Outside",-142,3334.641095,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent","1",1,3,0,1,3
"1825",471228.8982,6452451.491,"2010-07-25-K","2010-07-25-K-088","2010-07-25-K-086",-105,2515.452157,"7/25/2010",20100725,2010,206,"18:02:13","Y","MultiOb",1,3,"Volendam","Karin","Port","y",1,"n",0,120.8354183,471477.8117,6453105.543,19.72345031,471483.4926,6453099.822,201.439545,696.5277359,80.60412669,"East Icy","Outside","Outside",-133,3198.834689,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","2'","excellent","1",1,3,0,1,3
"1826",476986.8021,6450921.428,"2010-07-25-K","2010-07-25-K-089","2010-07-25-K-089",-136,4912.54414,"7/25/2010",20100725,2010,206,"18:03:47","N","MultiOb",2,1,"Volendam","Karin","Port","y",2,"n",0,119.9350957,472286.4292,6452626.196,19.61543583,472292.1992,6452620.566,109.8969285,4992.631134,-10.0381672,"East Icy","Outside","Outside",-100,2981.564774,7,1,"W-With","0-Parallel","DF-Dive-fluke-up","100","none","light","2'","excellent","2",2,2,0,2,3
"1827",476047.2094,6450866.072,"2010-07-25-K","2010-07-25-K-093","2010-07-25-K-089",-100,4247.857636,"7/25/2010",20100725,2010,206,"18:10:18","Y","MultiOb",1,2,"Volendam","Karin","Port","n",2,"n",0,118.634174,475650.7704,6450710.982,19.05590364,475656.6668,6450705.484,67.64791389,422.2701305,-50.98626014,"East Icy","Outside","Outside",-98,3890.893044,7,1,"W-With","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",2,2,1,2,3
"1828",485850.5591,6446472.005,"2010-07-25-K","2010-07-25-K-094","2010-07-25-K-094",-102,6485.12962,"7/25/2010",20100725,2010,206,"18:28:58","N","MultiOb",2,1,"Volendam","Karin","Port","y",1,"n",0,116.9738329,484592.9989,6445654.519,18.91245763,484599.0521,6445649.194,56.6768383,1497.760767,-60.29699459,"East Icy","Outside","Outside",-214,5039.818468,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",1,2,0,1,2
"1829",485641.8929,6446168.429,"2010-07-25-K","2010-07-25-K-095","2010-07-25-K-094",-186,6120.958068,"7/25/2010",20100725,2010,206,"18:29:51","Y","MultiOb",1,2,"Volendam","Karin","Port","n",1,"n",0,117.5164855,485062.2176,6445413.432,19.09268002,485068.2201,6445408.05,37.03293643,952.5111952,-80.48354906,"East Icy","Outside","Outside",-211,5175.073243,7,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent","1",1,2,0,1,2
"1830",487987.7012,6445305.857,"2010-07-25-K","2010-07-25-K-096","2010-07-25-K-096",-246,6607.089692,"7/25/2010",20100725,2010,206,"18:30:41","N","MultiOb",3,1,"Volendam","Karin","Port","y",2,"n",0,117.3293822,485490.4682,6445189.374,19.02114353,485496.4883,6445184.011,87.1998895,2494.190869,-30.12949269,"East Icy","Outside","Outside",-213,5335.56427,7,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","light","1'","excellent","1",2,3,0,1,4
"1831",488397.9118,6445186.793,"2010-07-25-K","2010-07-25-K-097","2010-07-25-K-096",-261,6537.568441,"7/25/2010",20100725,2010,206,"18:31:53","N","MultiOb",2,2,"Volendam","Karin","Port","y",2,"n",0,117.0258793,486120.2067,6444867.731,18.89499905,486126.2551,6444862.401,81.87312205,2294.70138,-35.15275728,"East Icy","Outside","Outside",-212,5643.279081,7,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","light","1'","excellent","1",2,3,0,1,4
"1832",488411.8565,6444989.332,"2010-07-25-K","2010-07-25-K-098","2010-07-25-K-096",-224,6344.608084,"7/25/2010",20100725,2010,206,"18:32:29","Y","MultiOb",1,3,"Volendam","Karin","Port","y",2,"n",0,116.9549262,486431.6041,6444709.437,19.0289694,486437.6591,6444704.114,81.7791938,1994.694154,-35.17573244,"East Icy","Outside","Outside",-212,5645.575731,7,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","none","light","1'","excellent","2",2,3,1,1,4
"1833",438914.8545,6483730.655,"2010-07-28-N","2010-07-28-N-006","2010-07-28-N-006",-90,2164.027061,"7/28/2010",20100728,2010,209,"7:13:46","N","MultiOb",2,1,"Zuiderdam","Nat","Starboard","y",2,"y",13,351.0731679,438799.6531,6483142.009,9.448353659,438796.6014,6483154.993,11.6082801,587.6822093,20.53511221,"Lower Bay","Lower Bay","Lower Bay",-88,2278.498099,7,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","light","moderate","calm","poor","1",1,2,0,1,2
"1834",439024.8114,6483600.904,"2010-07-28-N","2010-07-28-N-007","2010-07-28-N-006",-90,2212.27708,"7/28/2010",20100728,2010,209,"7:14:46","Y","MultiOb",1,2,"Zuiderdam","Nat","Starboard","n",2,"y",13,352.7156983,438759.6563,6483433.381,9.70602366,438756.978,6483446.447,60.02842325,309.1788393,67.31272498,"Lower Bay","Lower Bay","Lower Bay",-88,2481.794736,7,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","100","light","moderate","calm","poor","1",1,2,0,1,2
"1835",438289.8612,6484087.015,"2010-07-30-N","2010-07-30-N-054","2010-07-30-N-054",-92,2288.627652,"7/30/2010",20100730,2010,211,"15:15:45","N","MultiOb",2,1,"Statendam","Nat","Starboard","y",2,"y",13,184.4584313,438266.2316,6486586.861,12.34443495,438266.1014,6486572.327,179.4522633,2485.425403,-5.006168064,"Lower Bay","Lower Bay","Lower Bay",-100,1887.447549,7,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","moderate","calm","excellent","1",2,2,0,1,3
"1836",438723.4211,6484851.074,"2010-07-30-N","2010-07-30-N-055","2010-07-30-N-054",-96,1552.663563,"7/30/2010",20100730,2010,211,"15:16:35","Y","MultiOb",1,2,"Statendam","Nat","Starboard","y",1,"y",13,186.1308611,438238.3324,6486270.396,12.47229203,438237.7781,6486255.872,160.9295796,1486.374036,-25.20128145,"Lower Bay","Lower Bay","Lower Bay",-99,1882.303796,7,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","30","none","moderate","calm","excellent","2",2,2,1,1,3
"1837",438742.1451,6487212.365,"2010-08-01-N","2010-08-01-N-048","2010-08-01-N-048",-95,1646.019029,"8/1/2010",20100801,2010,213,"16:10:36","N","MultiOb",2,1,"Volendam","Nat","Starboard","n",1,"y",13,205.1177119,438588.3571,6487791.063,14.58773514,438586.4283,6487782.237,164.7170722,590.7636078,-40.40063968,"Lower Bay","Middle Bay","Middle Bay",-94,2060.224641,8,1,"G-Against","0-Parallel","BL-Blowing","90","none","moderate","calm","excellent","1",2,2,0,1,3
"1838",438675.3457,6487307.902,"2010-08-01-N","2010-08-01-N-049","2010-08-01-N-048",-95,1753.923233,"8/1/2010",20100801,2010,213,"16:11:14","Y","MultiOb",1,2,"Volendam","Nat","Starboard","n",1,"y",13,200.8694551,438485.6597,6487541.056,13.89253314,438484.39,6487532.112,139.5795524,294.5066897,-61.28990276,"Lower Bay","Lower Bay","Lower Bay",-96,2029.878888,8,1,"G-Against","0-Parallel","DF-Dive-fluke-up","90","none","moderate","calm","excellent","2",2,2,1,1,3
"1839",456127.5508,6461868.273,"2010-08-02-K","2010-08-02-K-006","2010-08-02-K-006",-135,2225.892496,"8/2/2010",20100802,2010,214,"5:24:01","N","MultiOb",7,1,"Zaandam","Karin","Starboard","y",1,"n",0,289.2368328,461943.2573,6460392.694,9.353237306,461928.247,6460395.814,284.2432245,5984.664816,-4.993608342,"East Icy","Outside","Outside",-147,4852.701416,8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","100","none","moderate","1'","excellent","3",2,7,0,3,8
"1840",454776.5262,6462608.231,"2010-08-02-K","2010-08-02-K-008","2010-08-02-K-006",-114,1867.719291,"8/2/2010",20100802,2010,214,"5:34:21","N","MultiOb",6,2,"Zaandam","Karin","Starboard","y",1,"n",0,290.5863627,459111.0216,6461399.13,9.436920449,459096.089,6461402.602,285.5948922,4484.658579,-4.991470492,"East Icy","Outside","Outside",-146,4384.063892,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,1,3,8
"1841",454776.5262,6462608.231,"2010-08-02-K","2010-08-02-K-008","2010-08-02-K-006",-114,1867.719291,"8/2/2010",20100802,2010,214,"5:34:21","N","MultiOb",6,2,"Zaandam","Karin","Starboard","y",1,"n",0,290.5863627,459111.0216,6461399.13,9.436920449,459096.089,6461402.602,285.5948922,4484.658579,-4.991470492,"East Icy","Outside","Outside",-146,4384.063892,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1842",454064.8065,6462757.965,"2010-08-02-K","2010-08-02-K-009","2010-08-02-K-006",-106,1863.328967,"8/2/2010",20100802,2010,214,"5:38:34","N","MultiOb",5,3,"Zaandam","Karin","Starboard","y",1,"n",0,293.0729319,457961.1108,6461853.207,9.452427126,457946.3429,6461857.324,283.0633002,3984.655557,-10.00963165,"East Icy","Outside","Outside",-138,3903.355814,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1843",454554.3897,6462327.274,"2010-08-02-K","2010-08-02-K-010","2010-08-02-K-006",-114,1527.614624,"8/2/2010",20100802,2010,214,"5:41:57","N","MultiOb",4,4,"Zaandam","Karin","Starboard","y",1,"n",0,288.0605814,457050.7789,6462193.797,9.224217918,457035.7078,6462196.608,273.0144129,2484.756096,-15.04616851,"East Icy","Outside","Outside",-134,3196.310401,8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1844",454529.0253,6462245.899,"2010-08-02-K","2010-08-02-K-011","2010-08-02-K-006",-116,1442.385325,"8/2/2010",20100802,2010,214,"5:43:53","N","MultiOb",3,5,"Zaandam","Karin","Starboard","y",1,"n",0,286.7987915,456525.8483,6462357.581,9.343575171,456510.7189,6462360.059,266.7029804,1984.979156,-20.09581117,"East Icy","Outside","Outside",-131,2819.576012,8,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1845",454761.8537,6462204.804,"2010-08-02-K","2010-08-02-K-013","2010-08-02-K-006",-116,1494.119789,"8/2/2010",20100802,2010,214,"5:47:00","N","MultiOb",2,6,"Zaandam","Karin","Starboard","y",1,"n",0,289.4612973,455664.0465,6462635.876,9.173980411,455649.0486,6462639.054,243.9198796,987.7693574,-45.54141774,"East Icy","Outside","Outside",-122,2351.454394,8,1,"WT-With/To","45-45-degrees","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1846",454273.4657,6462279.204,"2010-08-02-K","2010-08-02-K-014","2010-08-02-K-006",-114,1417.441207,"8/2/2010",20100802,2010,214,"5:49:40","Y","MultiOb",1,7,"Zaandam","Karin","Starboard","y",2,"n",0,287.4523713,454936.4175,6462887.702,9.507098142,454921.3174,6462890.353,226.6698387,890.6260055,-60.78253252,"Lower Bay","Outside","Outside",-116,2187.084615,8,1,"W-With","0-Parallel","BL-Blowing","100","none","moderate","1'","excellent","1",2,7,0,1,8
"1847",426311.9632,6510634.542,"2010-08-02-K","2010-08-02-K-041","2010-08-02-K-041",-251,1480.353134,"8/2/2010",20100802,2010,214,"15:20:23","N","MultiOb",2,1,"Zaandam","Karin","Starboard","y",1,"n",0,130.1616337,425735.4817,6511325.516,18.002533,425748.3879,6511317.241,140.4599413,885.2652083,10.29830758,"Middle Bay","West Arm","West Arm",-336,1595.197654,8,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","light","calm","excellent","1",2,2,0,1,3
"1848",426211.5112,6510795.326,"2010-08-02-K","2010-08-02-K-042","2010-08-02-K-041",-254,1494.054248,"8/2/2010",20100802,2010,214,"15:21:21","Y","MultiOb",1,2,"Zaandam","Karin","Starboard","n",1,"n",0,130.2045898,426144.9884,6510980.146,18.00621833,426157.8884,6510971.862,163.1038495,184.5006766,32.89925968,"Middle Bay","West Arm","West Arm",-254,1566.216175,8,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","10","none","light","calm","excellent","2",2,2,1,1,3
"1849",438295.4453,6481693.807,"2010-08-02-K","2010-08-02-K-048","2010-08-02-K-048",-61,969.2727313,"8/2/2010",20100802,2010,214,"16:17:13","N","MultiOb",6,1,"Zaandam","Karin","Starboard","y",1,"y",13,177.4870489,438120.0657,6485689.932,13.13068593,438122.7302,6485674.834,177.5158063,3984.772377,0.028757368,"Lower Bay","Lower Bay","Lower Bay",-98,1958.592517,8,1,"U-Unsure","U-Unsure","BL-Blowing","10","none","light","calm","excellent","1",2,6,0,1,7
"1850",438459.2944,6481808.904,"2010-08-02-K","2010-08-02-K-049","2010-08-02-K-048",-61,1167.941265,"8/2/2010",20100802,2010,214,"16:19:26","N","MultiOb",5,2,"Zaandam","Karin","Starboard","y",1,"y",13,165.7035531,438234.5465,6484800.436,13.04811129,438240.238,6484786.2,175.792012,2985.344276,10.08845889,"Lower Bay","Lower Bay","Lower Bay",-95,2018.475827,8,1,"WT-With/To","45-45-degrees","BL-Blowing","10","none","light","calm","excellent","1",2,6,0,1,7
"1851",438808.4131,6481967.419,"2010-08-02-K","2010-08-02-K-050","2010-08-02-K-048",-79,1550.608822,"8/2/2010",20100802,2010,214,"16:20:27","N","MultiOb",4,3,"Zaandam","Karin","Starboard","y",1,"y",13,159.6033304,438357.2663,6484426.33,12.44421091,438364.4384,6484412.78,169.7095857,2485.337492,10.1062553,"Lower Bay","Lower Bay","Lower Bay",-92,2083.186187,8,1,"WT-With/To","45-45-degrees","BL-Blowing","10","none","light","calm","excellent","1",2,6,0,1,7
"1852",438963.7942,6481872.207,"2010-08-02-K","2010-08-02-K-051","2010-08-02-K-048",-80,1651.780237,"8/2/2010",20100802,2010,214,"16:22:07","N","MultiOb",3,4,"Zaandam","Karin","Starboard","y",1,"y",13,159.1833519,438588.4713,6483836.617,11.99068488,438595.7425,6483823.12,169.3163679,1985.327318,10.13301604,"Lower Bay","Lower Bay","Lower Bay",-89,2290.1787,8,1,"WT-With/To","45-45-degrees","BL-Blowing","10","none","moderate","2'","excellent","1",2,6,0,1,7
"1853",439255.568,6482532.047,"2010-08-02-K","2010-08-02-K-052","2010-08-02-K-048",-86,2227.617962,"8/2/2010",20100802,2010,214,"16:24:34","N","MultiOb",2,5,"Zaandam","Karin","Starboard","y",1,"y",13,160.9470248,438877.663,6482997.839,11.53350269,438884.5154,6482984.125,140.621843,584.854522,-20.32518189,"Lower Bay","Lower Bay","Lower Bay",-86,2226.362548,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",2,6,0,1,7
"1854",439133.631,6482564.555,"2010-08-02-K","2010-08-02-K-053","2010-08-02-K-048",-86,2148.68006,"8/2/2010",20100802,2010,214,"16:24:53","Y","MultiOb",1,6,"Zaandam","Karin","Starboard","n",1,"y",13,161.0613249,438915.4943,6482888.703,11.39567648,438922.3193,6482874.975,145.755832,375.5177974,-15.30549292,"Lower Bay","Lower Bay","Lower Bay",-89,2178.470481,8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","10","none","moderate","2'","excellent","2",2,6,1,1,7
"1855",441127.0746,6476395.614,"2010-08-02-K","2010-08-02-K-054","2010-08-02-K-054",-58,2977.528791,"8/2/2010",20100802,2010,214,"16:35:39","N","MultiOb",6,1,"Zaandam","Karin","Starboard","y",1,"y",13,130.9710246,440656.2787,6479358.404,10.76601014,440669.0667,6479349.948,171.1876353,2989.625564,40.21661068,"Lower Bay","Lower Bay","Lower Bay",-54,2145.830637,8,1,"U-Unsure","U-Unsure","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1856",441159.2732,6476022.747,"2010-08-02-K","2010-08-02-K-055","2010-08-02-K-054",-58,2928.950223,"8/2/2010",20100802,2010,214,"16:37:24","N","MultiOb",7,2,"Zaandam","Karin","Starboard","y",1,"y",13,128.3394845,441072.3421,6479021.45,8.531837937,441085.5048,6479013.59,178.5871003,2991.752156,50.24761585,"Lower Bay","Lower Bay","Lower Bay",-51,2116.550931,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1857",441707.4465,6476659.554,"2010-08-02-K","2010-08-02-K-056","2010-08-02-K-054",-58,3608.198735,"8/2/2010",20100802,2010,214,"16:39:53","N","MultiOb",5,3,"Zaandam","Karin","Starboard","y",1,"y",13,143.7725842,441490.5025,6478647.697,6.678528435,441501.0989,6478636.617,174.0415693,1987.802069,30.26898508,"Lower Bay","Lower Bay","Lower Bay",-51,2110.603818,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1858",441073.1477,6475787.454,"2010-08-02-K","2010-08-02-K-058","2010-08-02-K-054",-59,2799.403484,"8/2/2010",20100802,2010,214,"16:44:44","N","MultiOb",4,4,"Zaandam","Karin","Starboard","y",1,"y",13,186.1638558,441629.9026,6477708.339,6.462786931,441630.259,6477693.012,196.2968719,1985.327318,10.13301604,"Lower Bay","Lower Bay","Lower Bay",-53,2807.325979,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1859",441055.7107,6476134.188,"2010-08-02-K","2010-08-02-K-059","2010-08-02-K-054",-58,2849.874235,"8/2/2010",20100802,2010,214,"16:45:37","N","MultiOb",3,5,"Zaandam","Karin","Starboard","y",1,"y",13,181.9770549,441617.0355,6477525.119,6.974031164,441618.5099,6477509.859,202.2499034,1486.342564,20.27284847,"Lower Bay","Lower Bay","Lower Bay",-53,2973.505337,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1860",441106.765,6476300.857,"2010-08-02-K","2010-08-02-K-061","2010-08-02-K-054",-58,2934.409616,"8/2/2010",20100802,2010,214,"16:47:12","N","MultiOb",2,6,"Zaandam","Karin","Starboard","y",1,"y",13,176.5072057,441629.312,6477153.336,8.037311128,441632.2343,6477138.286,212.1074297,988.6377836,35.60022398,"Lower Bay","Lower Bay","Lower Bay",-55,3299.862233,8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
"1861",441020.1354,6476273.083,"2010-08-02-K","2010-08-02-K-063","2010-08-02-K-054",-58,2843.700539,"8/2/2010",20100802,2010,214,"16:48:41","Y","MultiOb",1,7,"Zaandam","Karin","Starboard","y",2,"y",13,177.1526593,441651.743,6476763.844,8.886416831,441654.4956,6476748.763,233.1353373,792.8959194,55.98267794,"Lower Bay","Lower Bay","Lower Bay",-56,3586.881889,8,1,"W-With","0-Parallel","BL-Blowing","10","none","moderate","2'","excellent","1",1,7,0,1,7
