cruise_event_ID,unique_event_ID,same_whale_ID,event_date,CPA,ob_type,ob_order_CPA,ob_order_time,year,ship,observer,observer_location,approx,species,count,IS_WW,WW_Speed,LAT,LONG,Y_PROJ,X_PROJ,NDateS,NDateD,waypoint_ID,DateD,TimeD,DateTime,DateTxt,TimeTxt,track_ID,vessel_azimuth,X_GPS_UTM,Y_GPS_UTM,ship_speed,X_ship_UTM,Y_ship_UTM,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,subarea_1,subarea_2,subarea_3,ship_depth_m,ship_dist_shore_m,whale_depth_m,whale_dist_shore_m,radio_comm,radio_contact,radio_by,radio_resp,radio_time,radio_y_n,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,shape_fn,val_beh,num_beh,num_obs,duplicate
2008-07-07-K,2008-07-07-K-093,2008-07-07-K-089,7/7/2008,N,MultiOb,3,4,2008,Amsterdam,Karin,Port,n,humpback whale,1,n,0,58.37033912,-135.9985562,58.37033912,-135.9985562,7/7/2008,7/7/2008,550,7/7/2008,1/0/1900,7/7/2008,20080707,17:17:11,48743,225.8883365,441588.0926,6470375.778,10.97817061,441575.7871,6470366.634,440460.5534,6470536.25,98.64788404,1128.058497,52.75954749,Lower Bay,Outside,Lower Bay,-65,2187.461051,-45,1074.907018,,,,,,,7,1,A-Away,9-Perpendicular,SA-Surface-active,100,none,none,1',excellent,NA,6,1,6,0
2008-07-07-K,2008-07-07-K-094,2008-07-07-K-089,7/7/2008,N,MultiOb,2,5,2008,Amsterdam,Karin,Port,n,humpback whale,2,n,0,58.36614138,-136.0066594,58.36614138,-136.0066594,7/7/2008,7/7/2008,551,7/7/2008,1/0/1900,7/7/2008,20080707,17:19:09,48766,226.360745,441107.1195,6469915.498,11.26934511,441093.3588,6469907.903,440333.0683,6470346.33,119.9701709,877.6442191,73.60942594,Lower Bay,Outside,Lower Bay,-65,1902.227006,-45,1026.041016,,,,,,,7,1,W-With,0-Parallel,SA-Surface-active,100,none,none,1',excellent,NA,6,1,6,0
2008-07-07-K,2008-07-07-K-095,2008-07-07-K-089,7/7/2008,Y,MultiOb,1,6,2008,Amsterdam,Karin,Port,n,humpback whale,1,n,0,58.36462945,-136.0095848,58.36462945,-136.0095848,7/7/2008,7/7/2008,552,7/7/2008,1/0/1900,7/7/2008,20080707,17:19:51,48775,226.6322078,440933.4535,6469749.737,11.42897624,440921.0303,6469740.753,440333.7236,6470272.914,132.1798687,792.5433704,85.54766093,Lower Bay,Outside,Lower Bay,-63,1831.370009,-23,1059.971237,,,,,,,7,1,A-Away,9-Perpendicular,SA-Surface-active,100,none,none,1',excellent,NA,6,1,6,0
2008-07-07-N,2008-07-07-N-002,2008-07-07-N-002,7/7/2008,N,MultiOb,2,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,2,y,20,58.43455028,-135.9617154,58.43455028,-135.9617154,7/7/2008,7/7/2008,1407,7/7/2008,1/0/1900,7/7/2008,20080707,10:37:50,226333,288.3252215,443845.2721,6477493.214,12.24849648,443813.8568,6477500.459,442395.6959,6479822.055,148.5810871,2720.476376,40.25586563,Lower Bay,Lower Bay,Lower Bay,-54,2103.906284,-45,638.8651284,,,,,,,7,1,U-Unsure,U-Unsure,BL-Blowing,100,none,moderate,1',excellent,NA,1,2,2,0
2008-07-07-N,2008-07-07-N-003,2008-07-07-N-002,7/7/2008,Y,MultiOb,1,2,2008,Sapphire Princess,Nat,Starboard,n,humpback whale,2,y,20,58.43974194,-135.9964969,58.43974194,-135.9964969,7/7/2008,7/7/2008,1408,7/7/2008,1/0/1900,7/7/2008,20080707,10:43:00,226395,291.9462485,441823.0292,6478100.79,13.01652311,441792.1341,6478110.004,442470.2938,6478842.763,222.7838903,998.4168895,110.8376419,Lower Bay,Lower Bay,Lower Bay,-53,2378.179148,-45,1413.770194,,,,,,,7,1,W-With,0-Parallel,DF-Dive-fluke-up,100,none,moderate,1',excellent,NA,2,2,2,0
2008-07-07-N,2008-07-07-N-004,2008-07-07-N-004,7/7/2008,N,MultiOb,3,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,20,58.44196809,-136.0062544,58.44196809,-136.0062544,7/7/2008,7/7/2008,1409,7/7/2008,1/0/1900,7/7/2008,20080707,10:44:34,226413,295.0707073,441257.1052,6478357.118,12.21455318,441226.7583,6478368.003,439889.6875,6480735.13,150.5400906,2718.648925,35.46938333,Lower Bay,Lower Bay,Lower Bay,-51,2494.864857,-71,2005.615171,,,,,,,7,1,T-Toward,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,1',excellent,NA,3,2,3,0
2008-07-07-N,2008-07-07-N-005,2008-07-07-N-004,7/7/2008,N,MultiOb,2,2,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,20,58.45271931,-136.0289783,58.45271931,-136.0289783,7/7/2008,7/7/2008,1410,7/7/2008,1/0/1900,7/7/2008,20080707,10:50:29,226484,339.9790377,439948.9214,6479574.159,8.540526322,439935.1128,6479603.292,439521.1417,6480382.095,152.0071915,881.9892421,-7.971846229,Lower Bay,Lower Bay,Lower Bay,-58,2538.972834,-68,2161.67853,,,,,,,7,1,WT-With/To,45-45-degrees,DN-Dive-no-fluke,100,none,moderate,1',excellent,NA,3,2,3,0
2008-07-07-N,2008-07-07-N-007,2008-07-07-N-004,7/7/2008,Y,MultiOb,1,3,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,20,58.45946708,-136.0328644,58.45946708,-136.0328644,7/7/2008,7/7/2008,1412,7/7/2008,1/0/1900,7/7/2008,20080707,10:53:07,226516,341.5270758,439733.6829,6480328.886,9.844777687,439720.6664,6480358.382,439233.1755,6480552.774,111.740185,524.8196985,-49.78689079,Lower Bay,Lower Bay,Lower Bay,-67,2297.793048,-60,1857.59176,,,,,,,7,1,W-With,0-Parallel,BL-Blowing,100,none,moderate,1',excellent,NA,1,2,3,0
2008-07-07-N,2008-07-07-N-011,2008-07-07-N-011,7/7/2008,Y,Single,1,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,n,0,58.5350011,-136.0582528,58.5350011,-136.0582528,7/7/2008,7/7/2008,1416,7/7/2008,1/0/1900,7/7/2008,20080707,11:17:21,226807,357.0052457,438384.8198,6488761.372,13.76786774,438380.1468,6488793.271,439480.3246,6488702.041,274.7402827,1103.95381,97.73503699,Lower Bay,Middle Bay,Middle Bay,-98,2822.317191,-83,1754.894891,,,,,,,7,1,WA-With/Aw,45-45-degrees,DN-Dive-no-fluke,100,none,moderate,2',excellent,NA,3,1,1,0
2008-07-07-N,2008-07-07-N-014,2008-07-07-N-014,7/7/2008,N,MultiOb,2,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,n,0,58.68349951,-136.1874576,58.68349951,-136.1874576,7/7/2008,7/7/2008,1419,7/7/2008,1/0/1900,7/7/2008,20080707,11:51:05,227212,320.5651999,431155.0625,6505419.881,19.06216067,431132.3555,6505442.768,429331.8191,6508590.598,150.2307549,3626.398919,9.665555066,Middle Bay,Middle Bay,Middle Bay,-321,2245.185444,-229,3962.015609,,,,,,,7,1,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,none,moderate,2',excellent,NA,3,2,2,0
2008-07-07-N,2008-07-07-N-015,2008-07-07-N-014,7/7/2008,Y,MultiOb,1,2,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,n,0,58.70655837,-136.2249735,58.70655837,-136.2249735,7/7/2008,7/7/2008,1420,7/7/2008,1/0/1900,7/7/2008,20080707,11:56:48,227280,320.7749824,429027.066,6508026.228,19.18601802,429004.443,6508049.198,427253.4628,6508471.727,103.5666677,1801.238995,-37.20831467,Middle Bay,Middle Bay,Middle Bay,-317,3390.379698,-230,2565.356994,,,,,,,7,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,none,moderate,1',excellent,NA,2,2,2,0
2008-07-07-N,2008-07-07-N-040,2008-07-07-N-040,7/7/2008,Y,Single,1,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,2,n,0,58.5527699,-136.0603945,58.5527699,-136.0603945,7/7/2008,7/7/2008,1445,7/7/2008,1/0/1900,7/7/2008,20080707,19:17:00,232558,178.0416791,438291.367,6490741.609,14.74829004,438295.4622,6490709.631,437009.7919,6488848.731,34.64006618,2261.834605,36.5983871,Lower Bay,Middle Bay,Middle Bay,-57,2203.209906,-87,2747.970641,,,,,,,7,1,GT-Ag/To,45-45-degrees,DF-Dive-fluke-up,100,moderate,light,1',poor,NA,2,1,1,0
2008-07-07-N,2008-07-07-N-041,2008-07-07-N-041,7/7/2008,Y,Single,1,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,13,58.54331796,-136.0594869,58.54331796,-136.0594869,7/7/2008,7/7/2008,1446,7/7/2008,1/0/1900,7/7/2008,20080707,19:19:27,232587,178.0540305,438327.5791,6489688.453,13.1733775,438331.6674,6489656.473,437639.5785,6487994.112,22.60336549,1800.675731,24.54933497,Lower Bay,Middle Bay,Middle Bay,-93,2861.268474,-93,2404.11272,,,,,,,7,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,moderate,light,1',poor,NA,2,1,1,0
2008-07-07-N,2008-07-07-N-043,2008-07-07-N-043,7/7/2008,Y,Single,1,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,20,58.52437318,-136.060252,58.52437318,-136.060252,7/7/2008,7/7/2008,1448,7/7/2008,1/0/1900,7/7/2008,20080707,19:26:02,232666,185.5747246,438249.7505,6487579.962,9.274115698,438249.618,6487547.722,437648.1645,6487362.19,72.85647763,629.4189294,67.28175304,Lower Bay,Lower Bay,Lower Bay,-96,2241.553678,-91,2027.499714,,,,,,,7,1,W-With,0-Parallel,DF-Dive-fluke-up,100,moderate,light,1',poor,NA,2,1,1,0
2008-07-09-N,2008-07-09-N-055,2008-07-09-N-055,7/9/2008,Y,MultiOb,1,1,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.71052871,-136.2379302,58.71052871,-136.2379302,7/9/2008,7/9/2008,1504,7/9/2008,1/0/1900,7/9/2008,20080709,19:12:54,238879,140.1121647,428284.5946,6508482.049,19.17291344,428292.6793,6508469.257,428907.0554,6506762.52,340.2025851,1813.948352,20.0904204,Middle Bay,Middle Bay,Middle Bay,-376,3500.737018,-335,2100.149234,,,,,,,7,1,W-With,0-Parallel,DN-Dive-no-fluke,100,none,light,calm,excellent,NA,3,2,2,0
2008-07-09-N,2008-07-09-N-056,2008-07-09-N-055,7/9/2008,N,MultiOb,2,2,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.69316376,-136.2093271,58.69316376,-136.2093271,7/9/2008,7/9/2008,1505,7/9/2008,1/0/1900,7/9/2008,20080709,19:17:12,238931,140.6779585,429906.6319,6506518.496,19.16250823,429914.5899,6506505.625,429189.155,6504836.395,23.48940881,1820.05051,62.81145032,Middle Bay,Middle Bay,Middle Bay,-326,2116.263741,-233,332.8522829,,,,,,,7,1,W-With,0-Parallel,BL-Blowing,100,none,light,calm,excellent,NA,1,2,2,0
2008-07-09-N,2008-07-09-N-061,2008-07-09-N-061,7/9/2008,Y,Single,1,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,13,58.60718689,-136.0794905,58.60718689,-136.0794905,7/9/2008,7/9/2008,1510,7/9/2008,1/0/1900,7/9/2008,20080709,19:38:57,239192,159.2478731,437277.5741,6496817.789,14.43898658,437281.0187,6496803.054,439202.9962,6493181.3,332.0461868,4100.134163,-7.201686246,Middle Bay,Middle Bay,Middle Bay,-242,1689.416476,-85,2484.957527,,,,,,,7,1,T-Toward,90-Perpendicular,DN-Dive-no-fluke,100,none,light,calm,excellent,NA,3,1,1,0
2008-07-09-N,2008-07-09-N-062,2008-07-09-N-062,7/9/2008,N,MultiOb,2,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,13,58.54991628,-136.0609247,58.54991628,-136.0609247,7/9/2008,7/9/2008,1511,7/9/2008,1/0/1900,7/9/2008,20080709,19:55:31,239391,180.7222815,438255.4925,6490424.392,13.12384215,438253.3036,6490409.418,438765.829,6488196.145,346.9618816,2271.840051,-13.76039991,Lower Bay,Middle Bay,Middle Bay,-50,2317.982009,-95,2156.139939,,,,,,,7,1,U-Unsure,U-Unsure,BL-Blowing,100,none,light,calm,excellent,NA,1,2,2,0
2008-07-09-N,2008-07-09-N-064,2008-07-09-N-062,7/9/2008,Y,MultiOb,1,2,2008,Island Princess,Nat,Port,y,humpback whale,1,y,13,58.53114417,-136.0596755,58.53114417,-136.0596755,7/9/2008,7/9/2008,1513,7/9/2008,1/0/1900,7/9/2008,20080709,20:00:56,239456,177.4983103,438295.2172,6488333.271,11.89503254,438293.8738,6488318.198,437536.3775,6487823.352,56.84480594,904.8056675,59.34649562,Lower Bay,Middle Bay,Middle Bay,-98,2599.940256,-90,2212.199345,,,,,,,7,1,W-With,0-Parallel,DN-Dive-no-fluke,100,none,light,calm,excellent,NA,3,2,2,0
2008-07-09-N,2008-07-09-N-063,2008-07-09-N-063,7/9/2008,N,MultiOb,2,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,13,58.53549387,-136.0601466,58.53549387,-136.0601466,7/9/2008,7/9/2008,1512,7/9/2008,1/0/1900,7/9/2008,20080709,19:59:37,239440,178.029593,438275.4325,6488817.973,12.03035011,438273.9494,6488802.913,439259.0835,6485772.53,341.9913949,3186.488107,-16.03819812,Lower Bay,Middle Bay,Middle Bay,-98,2911.108021,-95,816.5838663,,,,,,,7,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,none,light,calm,excellent,NA,1,2,2,0
2008-07-09-N,2008-07-09-N-065,2008-07-09-N-063,7/9/2008,Y,MultiOb,1,2,2008,Island Princess,Nat,Port,y,humpback whale,1,y,13,58.52053477,-136.0583596,58.52053477,-136.0583596,7/9/2008,7/9/2008,1514,7/9/2008,1/0/1900,7/9/2008,20080709,20:04:05,239494,178.8741713,438353.2261,6487150.879,12.46922949,438351.5212,6487135.843,438175.0622,6486441.579,14.26073392,716.3379886,15.38656262,Lower Bay,Lower Bay,Lower Bay,-97,1955.539313,-100,1960.899615,,,,,,,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,2,2,0
2008-07-11-N,2008-07-11-N-004,2008-07-11-N-004,7/11/2008,N,MultiOb,2,1,2008,Zaandam,Nat,Starboard,y,humpback whale,1,y,13,58.47352361,-136.0395808,58.47352361,-136.0395808,7/11/2008,7/11/2008,1519,7/11/2008,1/0/1900,7/11/2008,20080711,7:14:16,239713,340.4119219,439366.0122,6481899.883,16.93699206,439359.0321,6481913.532,437926.9138,6483028.28,127.8968564,1814.834544,-32.51506556,Lower Bay,Lower Bay,Lower Bay,-83,2036.511155,-56,1590.621537,,,,,,,7,1,U-Unsure,U-Unsure,DN-Dive-no-fluke,100,none,moderate,calm,excellent,NA,3,2,2,0
2008-07-11-N,2008-07-11-N-005,2008-07-11-N-004,7/11/2008,Y,MultiOb,1,2,2008,Zaandam,Nat,Starboard,y,humpback whale,1,y,13,58.47926874,-136.0433711,58.47926874,-136.0433711,7/11/2008,7/11/2008,1520,7/11/2008,1/0/1900,7/11/2008,20080711,7:15:33,239728,342.7190103,439154.8829,6482542.931,17.18490598,439148.4579,6482556.851,438060.2462,6482468.306,85.34825838,1091.808074,-77.37075194,Lower Bay,Lower Bay,Lower Bay,-86,2155.828728,-31,1289.928976,,,,,,,7,1,G-Against,0-Parallel,BL-Blowing,100,none,moderate,calm,excellent,NA,1,2,2,0
2008-07-12-N,2008-07-12-N-002,2008-07-12-N-002,7/12/2008,N,MultiOb,2,1,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,y,13,58.46766994,-136.0403192,58.46766994,-136.0403192,7/12/2008,7/12/2008,1568,7/12/2008,1/0/1900,7/12/2008,20080712,6:04:13,246486,338.8322483,439312.8573,6481248.842,14.60652895,439304.6432,6481261.747,438893.9101,6481732.488,138.8945167,624.7392283,-19.93773157,Lower Bay,Lower Bay,Lower Bay,-77,1858.861815,-75,1537.859888,,,,,,,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,moderate,strong,1',good,NA,1,1,2,0
2008-07-12-N,2008-07-12-N-003,2008-07-12-N-002,7/12/2008,Y,MultiOb,1,2,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,y,13,58.47062976,-136.0424473,58.47062976,-136.0424473,7/12/2008,7/12/2008,1569,7/12/2008,1/0/1900,7/12/2008,20080712,6:04:59,246496,340.9659559,439193.8325,6481580.291,14.8590273,439186.1046,6481593.492,438923.4556,6481623.598,96.53893415,264.3688046,-64.42702172,Lower Bay,Lower Bay,Lower Bay,-80,1781.018913,-80,1533.25293,,,,,,,7,1,T-Toward,90-Perpendicular,BL-Blowing,100,moderate,strong,1',good,NA,1,1,2,0
2008-07-12-N,2008-07-12-N-023,2008-07-12-N-023,7/12/2008,Y,Single,1,1,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.72956544,-136.2614328,58.72956544,-136.2614328,7/12/2008,7/12/2008,1589,7/12/2008,1/0/1900,7/12/2008,20080712,14:05:55,252267,139.0094674,426963.0339,6510626.85,19.52347764,426975.1374,6510617.496,431489.3926,6509982.654,278.0050354,4558.675712,-41.00443202,Middle Bay,Middle Bay,Middle Bay,-402,2064.131593,-210,2852.778144,,,,,,,7,1,A-Away,90-Perpendicular,DN-Dive-no-fluke,100,light,moderate,calm,good,NA,3,1,1,0
2008-07-13-K,2008-07-13-K-005,2008-07-13-K-005,7/13/2008,N,MultiOb,4,1,2008,Ryndam,Karin,Starboard,y,humpback whale,2,n,0,58.28923867,-135.6937379,58.28923867,-135.6937379,7/13/2008,7/13/2008,561,7/13/2008,1/0/1900,7/13/2008,20080713,5:03:07,50320,289.500979,459325.3299,6461122.219,13.34420863,459311.9367,6461124.841,462406.5683,6455973.845,329.0032589,6009.118056,-140.4977201,East Icy,Outside,Outside,-147,4380.392506,-118,1289.235596,,,,,,,7,1,A-Away,9-Perpendicular,BL-Blowing,100,none,light,calm,excellent,NA,1,3,4,0
2008-07-13-K,2008-07-13-K-006,2008-07-13-K-005,7/13/2008,N,MultiOb,3,2,2008,Ryndam,Karin,Starboard,y,humpback whale,2,n,0,58.28998583,-135.6979371,58.28998583,-135.6979371,7/13/2008,7/13/2008,562,7/13/2008,1/0/1900,7/13/2008,20080713,5:03:45,50328,288.9021338,459079.991,6461207.948,13.24417097,459066.5711,6461210.429,462480.9399,6456509.721,324.0071436,5809.868196,-144.8949902,East Icy,Outside,Outside,-146,4232.42516,-112,1828.583783,,,,,,,7,1,A-Away,9-Perpendicular,BL-Blowing,100,none,light,calm,excellent,NA,1,3,4,0
2008-07-13-K,2008-07-13-K-007,2008-07-13-K-005,7/13/2008,N,MultiOb,2,3,2008,Ryndam,Karin,Starboard,y,humpback whale,2,n,0,58.29119836,-135.7048916,58.29119836,-135.7048916,7/13/2008,7/13/2008,563,7/13/2008,1/0/1900,7/13/2008,20080713,5:04:48,50340,288.8068848,458673.6729,6461347.191,13.53163003,458660.2489,6461349.65,461675.7612,6457348.784,322.9941163,5010.013626,-145.8127685,East Icy,Outside,Outside,-143,4010.124455,-104,2665.582673,,,,,,,7,1,A-Away,9-Perpendicular,SA-Surface-active,100,none,light,calm,excellent,NA,6,3,4,0
2008-07-13-K,2008-07-13-K-008,2008-07-13-K-005,7/13/2008,Y,MultiOb,1,4,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.29250292,-135.7124593,58.29250292,-135.7124593,7/13/2008,7/13/2008,564,7/13/2008,1/0/1900,7/13/2008,20080713,5:05:55,50354,288.5074756,458231.5417,6461497.102,13.38005439,458218.105,6461499.49,461310.4857,6457814.726,319.9954726,4810.437288,-148.5120029,East Icy,Outside,Outside,-140,3807.487574,-110,3197.570796,,,,,,,7,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,3,4,0
2008-07-13-K,2008-07-13-K-009,2008-07-13-K-009,7/13/2008,Y,Single,1,1,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.29491716,-135.7265993,58.29491716,-135.7265993,7/13/2008,7/13/2008,565,7/13/2008,1/0/1900,7/13/2008,20080713,5:08:02,50379,288.8396242,457405.4928,6461774.746,13.0888304,457392.0702,6461777.213,461489.8059,6457379.502,317.0222806,6010.931676,-151.8173436,East Icy,Outside,Outside,-137,3344.363572,-104,2732.079888,,,,,,,7,1,W-With,0-Parallel,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,1,1,0
2008-07-13-K,2008-07-13-K-010,2008-07-13-K-010,7/13/2008,Y,Single,1,1,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.29750532,-135.7415475,58.29750532,-135.7415475,7/13/2008,7/13/2008,566,7/13/2008,1/0/1900,7/13/2008,20080713,5:10:17,50406,288.8257991,456532.3975,6462072.449,13.25663994,456518.9743,6462074.912,457629.0464,6460165.318,329.8300032,2208.802829,-138.9957959,East Icy,Outside,Outside,-133,2668.487137,-136,2456.027649,,,,,,,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,1,1,0
2008-07-13-K,2008-07-13-K-011,2008-07-13-K-011,7/13/2008,Y,Single,1,1,2008,Ryndam,Karin,Starboard,n,humpback whale,1,n,0,58.29867636,-135.7482418,58.29867636,-135.7482418,7/13/2008,7/13/2008,567,7/13/2008,1/0/1900,7/13/2008,20080713,5:11:17,50418,288.9656191,456141.4541,6462207.166,13.33375268,456128.037,6462209.662,456844.7235,6462267.457,265.3895038,719.0130931,156.4238848,East Icy,Outside,Outside,-133,2407.080586,-133,3046.642114,,,,,,,7,1,T-Toward,9-Perpendicular,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,1,1,0
2008-07-13-K,2008-07-13-K-012,2008-07-13-K-012,7/13/2008,N,MultiOb,2,1,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.30017731,-135.7568928,58.30017731,-135.7568928,7/13/2008,7/13/2008,568,7/13/2008,1/0/1900,7/13/2008,20080713,5:12:35,50434,288.8886254,455636.2607,6462379.939,13.18272143,455622.8402,6462382.417,456698.7201,6463438.697,225.5267003,1507.727831,116.6380749,East Icy,Outside,Outside,-122,2135.472886,-123,3642.797931,,,,,,,7,1,G-Against,0-Parallel,BL-Blowing,100,none,light,calm,excellent,NA,1,2,2,0
2008-07-13-K,2008-07-13-K-013,2008-07-13-K-012,7/13/2008,Y,MultiOb,1,2,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.30115212,-135.7624361,58.30115212,-135.7624361,7/13/2008,7/13/2008,569,7/13/2008,1/0/1900,7/13/2008,20080713,5:13:26,50444,289.4975513,455312.5894,6462492.134,13.21783871,455299.196,6462494.755,455843.9313,6463339.166,212.8263367,1004.871469,103.3287854,Lower Bay,Outside,Outside,-122,2016.741216,-121,3021.166717,,,,,,,7,1,G-Against,0-Parallel,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,2,2,0
2008-07-13-K,2008-07-13-K-015,2008-07-13-K-015,7/13/2008,Y,Single,1,1,2008,Ryndam,Karin,Starboard,y,humpback whale,3,n,0,58.30605512,-135.7979714,58.30605512,-135.7979714,7/13/2008,7/13/2008,571,7/13/2008,1/0/1900,7/13/2008,20080713,5:18:46,50508,280.3982219,453236.3434,6463062.134,12.95940232,453222.7041,6463062.604,456135.4373,6463833.523,255.1753179,3013.027029,154.777096,Lower Bay,Outside,Outside,-101,2069.320171,-119,3594.067736,,,,,,,7,1,T-Toward,9-Perpendicular,BL-Blowing,100,none,light,calm,excellent,NA,1,1,1,0
2008-07-13-K,2008-07-13-K-020,2008-07-13-K-020,7/13/2008,Y,Single,1,1,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.31600913,-135.914248,58.31600913,-135.914248,7/13/2008,7/13/2008,576,7/13/2008,1/0/1900,7/13/2008,20080713,5:36:31,50721,278.3471466,446437.4605,6464256.972,12.01671123,446423.8132,6464256.953,445374.6917,6462562.773,31.76788042,1992.711909,-66.57926618,Lower Bay,Outside,Outside,-36,6463.437944,-29,6060.864665,,,,,,,7,1,G/A-Ag/Aw,4-45-degrees,BL-Blowing,100,light,light,calm,excellent,NA,1,1,1,0
2008-07-13-K,2008-07-13-K-021,2008-07-13-K-021,7/13/2008,N,MultiOb,2,1,2008,Ryndam,Karin,Starboard,n,humpback whale,1,n,0,58.318331,-135.9309333,58.318331,-135.9309333,7/13/2008,7/13/2008,577,7/13/2008,1/0/1900,7/13/2008,20080713,5:39:18,50754,294.5702218,445463.5377,6464528.866,11.58334462,445450.4285,6464532.66,445957.5403,6464033.136,314.5681535,711.8196202,-160.0020683,Lower Bay,Outside,Outside,-42,6166.707923,-38,6655.875908,,,,,,,7,1,A-Away,9-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,1,2,0
2008-07-13-K,2008-07-13-K-022,2008-07-13-K-021,7/13/2008,Y,MultiOb,1,2,2008,Ryndam,Karin,Starboard,n,humpback whale,1,n,0,58.3189645,-135.9334233,58.3189645,-135.9334233,7/13/2008,7/13/2008,578,7/13/2008,1/0/1900,7/13/2008,20080713,5:39:45,50760,298.7268919,445318.6502,6464601.414,11.5644574,445305.8505,6464606.149,445529.2642,6465120.094,203.4947545,560.4043733,84.76786264,Lower Bay,Outside,Outside,-42,6028.753347,-41,6178.702542,,,,,,,7,1,A-Away,9-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,1,2,0
2008-07-13-K,2008-07-13-K-024,2008-07-13-K-024,7/13/2008,N,MultiOb,4,1,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.32388678,-135.9446118,58.32388678,-135.9446118,7/13/2008,7/13/2008,580,7/13/2008,1/0/1900,7/13/2008,20080713,5:42:12,50789,325.0278359,444670.9267,6465158.563,11.23186305,444661.5499,6465168.479,448608.9132,6464457.101,280.2159632,4010.951958,135.1881273,Lower Bay,Outside,Outside,-49,5464.366008,-50,5055.263341,,,,,,,7,1,T-Toward,9-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,1,4,0
2008-07-13-K,2008-07-13-K-025,2008-07-13-K-024,7/13/2008,N,MultiOb,3,2,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.32547699,-135.9464884,58.32547699,-135.9464884,7/13/2008,7/13/2008,581,7/13/2008,1/0/1900,7/13/2008,20080713,5:42:48,50796,332.3029605,444563.5051,6465337.148,10.91662208,444555.4595,6465348.172,448349.5893,6465661.73,265.2756394,3807.064424,112.972679,Lower Bay,Outside,Outside,-49,5395.442293,-37,5755.920983,,,,,,,7,1,T-Toward,9-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,1,4,0
2008-07-13-K,2008-07-13-K-026,2008-07-13-K-024,7/13/2008,N,MultiOb,2,3,2008,Ryndam,Karin,Starboard,y,humpback whale,1,n,0,58.32934591,-135.9491586,58.32934591,-135.9491586,7/13/2008,7/13/2008,582,7/13/2008,1/0/1900,7/13/2008,20080713,5:44:09,50813,346.9932886,444413.1882,6465770.085,11.1946944,444408.2011,6465782.788,446316.3263,6466384.782,252.4900646,2000.834234,85.49677597,Lower Bay,Outside,Outside,-55,5349.068691,-35,4840.393244,,,,,,,7,1,T-Toward,9-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,1,4,0
