"","X","cruise_event_ID","unique_event_ID","same_whale_ID","event_date","CPA","ob_type","ob_order_CPA","ob_order_time","year","ship","observer","observer_location","approx","species","count","IS_WW","WW_Speed","LAT","LONG","Y_PROJ","X_PROJ","NDateS","NDateD","waypoint_ID","DateD","TimeD","DateTime","DateTxt","TimeTxt","track_ID","vessel_azimuth","X_GPS_UTM","Y_GPS_UTM","ship_speed","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_azimuth","ship_whale_dist","ship_whale_bearing","subarea_1","subarea_2","subarea_3","ship_depth_m","ship_dist_shore_m","whale_depth_m","whale_dist_shore_m","radio_comm","radio_contact","radio_by","radio_resp","radio_time","radio_y_n","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","shape_fn","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"4281",7344,"2015-08-07-K","2015-08-07-K-040","2015-08-07-K-040","8/7/2015","N","MultiOb",2,1,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.3320207,58.75579669,-136.3320207,"8/7/2015","8/7/2015",1227,"8/7/2015","1/0/1900","8/7/2015",20150807,"15:21:18",184834,128.0156106,422934.3707,6513626.302,14.12177524,422948.2867,6513617.962,426947.9263,6509166.354,138.0612344,5984.474281,10.04562381,"Middle Bay","west arm","west arm",-400,2667.295891,-202,1997.987657,"","","","","","n",8,1,"GT-Ag/To","45-45-degrees","BL-Blowing","30","none","none","calm","excellent",NA,"1",2,2,0,1,3
"4282",7345,"2015-08-07-K","2015-08-07-K-043","2015-08-07-K-040","8/7/2015","Y","MultiOb",1,2,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.2665121,58.72957508,-136.2665121,"8/7/2015","8/7/2015",1230,"8/7/2015","1/0/1900","8/7/2015",20150807,"15:32:25",184968,140.0468954,426668.982,6510633.469,13.62767037,426680.8539,6510622.412,425187.2365,6507462.634,205.2999608,3495.009111,65.25306541,"Middle Bay","middle bay","middle bay",-325,1797.122805,-79,1467.558073,"","","","","","n",8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","30","none","none","calm","excellent",NA,"3",2,2,1,1,3
"4283",7349,"2015-08-07-K","2015-08-07-K-045","2015-08-07-K-045","8/7/2015","N","MultiOb",5,1,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1651791,58.66894324,-136.1651791,"8/7/2015","8/7/2015",1232,"8/7/2015","1/0/1900","8/7/2015",20150807,"15:53:02",185215,139.4344282,432418.4584,6503776.612,14.15105285,432430.4478,6503765.682,432472.7483,6498276.901,179.5584466,5488.943837,40.12401838,"Middle Bay","middle bay","middle bay",-322,2909.856935,-19,1099.848963,"","","","","","n",8,1,"GA-Ag/Away","45-45-degrees","SA-Surface-active","30","none","none","calm","excellent",NA,"6",3,5,0,6,5
"4284",7351,"2015-08-07-K","2015-08-07-K-047","2015-08-07-K-045","8/7/2015","N","MultiOb",2,3,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1463343,58.65780411,-136.1463343,"8/7/2015","8/7/2015",1234,"8/7/2015","1/0/1900","8/7/2015",20150807,"15:56:50",185261,139.8137845,433490.2111,6502517.608,13.90573007,433502.1279,6502506.599,432134.3639,6498754.438,200.0281665,3993.680745,60.21438202,"Middle Bay","middle bay","middle bay",-317,3698.053256,-87,590.9078713,"","","","","","n",8,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","30","none","none","calm","excellent",NA,"2",3,5,1,6,5
"4285",7351,"2015-08-07-K","2015-08-07-K-047","2015-08-07-K-045","8/7/2015","N","MultiOb",2,3,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1463343,58.65780411,-136.1463343,"8/7/2015","8/7/2015",1234,"8/7/2015","1/0/1900","8/7/2015",20150807,"15:56:50",185261,139.8137845,433490.2111,6502517.608,13.90573007,433502.1279,6502506.599,432134.3639,6498754.438,200.0281665,3993.680745,60.21438202,"Middle Bay","middle bay","middle bay",-317,3698.053256,-87,590.9078713,"","","","","","n",8,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","30","none","none","calm","excellent",NA,"2",3,5,0,2,5
"4286",7353,"2015-08-07-K","2015-08-07-K-050","2015-08-07-K-045","8/7/2015","N","MultiOb",4,5,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1175864,58.64058668,-136.1175864,"8/7/2015","8/7/2015",1237,"8/7/2015","1/0/1900","8/7/2015",20150807,"16:02:44",185331,139.7414751,435126.1185,6500572.563,13.85346098,435138.0492,6500561.569,430699.9432,6496824.398,229.9004656,5802.002158,90.1589905,"Middle Bay","middle bay","middle bay",-288,3102.440865,-11,433.493922,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","none","calm","excellent",NA,"1",3,5,1,2,5
"4287",7357,"2015-08-07-K","2015-08-07-K-053","2015-08-07-K-053","8/7/2015","N","MultiOb",2,1,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.0670267,58.60347446,-136.0670267,"8/7/2015","8/7/2015",1240,"8/7/2015","1/0/1900","8/7/2015",20150807,"16:14:27",185472,156.3988716,437995.1578,6496392.886,14.03717604,438003.4364,6496378.933,438795.8685,6494560.23,156.456634,1983.842485,0.057762438,"Middle Bay","middle bay","middle bay",-236,2214.331256,-125,2330.714176,"","","","","","y",8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","none","calm","excellent",NA,"1",2,2,0,1,3
"4288",7358,"2015-08-07-K","2015-08-07-K-054","2015-08-07-K-053","8/7/2015","Y","MultiOb",1,2,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.0585599,58.59230465,-136.0585599,"8/7/2015","8/7/2015",1241,"8/7/2015","1/0/1900","8/7/2015",20150807,"16:17:33",185509,159.9331574,438467.5252,6495141.506,13.94833732,438474.928,6495127.07,438621.4981,6494274.2,170.24867,865.3721476,10.31551268,"Lower Bay","middle bay","middle bay",-170,2198.053064,-113,2100.950729,"","","","","","n",8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","30","none","none","calm","excellent",NA,"3",2,2,1,1,3
"4289",7359,"2015-08-07-K","2015-08-07-K-055","2015-08-07-K-055","8/7/2015","N","MultiOb",2,1,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.051617,58.57515679,-136.051617,"8/7/2015","8/7/2015",1242,"8/7/2015","1/0/1900","8/7/2015",20150807,"16:22:10",185565,183.8292795,438841.1723,6493226.009,14.2115354,438842.0926,6493209.811,438563.2802,6492596.814,204.4576935,673.4253488,20.62841402,"Lower Bay","middle bay","middle bay",-105,2130.726228,-110,1826.864266,"","","","","","y",8,1,"GT-Ag/To","45-45-degrees","BL-Blowing","30","none","none","calm","excellent",NA,"1",1,2,0,1,2
"4290",7360,"2015-08-07-K","2015-08-07-K-056","2015-08-07-K-055","8/7/2015","Y","MultiOb",1,2,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.0518465,58.5730329,-136.0518465,"8/7/2015","8/7/2015",1243,"8/7/2015","1/0/1900","8/7/2015",20150807,"16:22:43",185571,184.6604149,438824.1214,6492989.756,13.58131615,438824.8067,6492973.546,438590.1759,6492578.946,210.7358831,459.0870367,26.07546823,"Lower Bay","middle bay","middle bay",-113,2091.28219,-110,1855.263168,"","","","","","n",8,1,"T-Toward","90-Perpendicular","BL-Blowing","30","none","none","calm","excellent",NA,"1",1,2,0,1,2
"4291",7368,"2015-08-09-K","2015-08-09-K-005","2015-08-09-K-005","8/9/2015","N","MultiOb",4,1,2015,"Volendam","Katja","Starboard","y","humpback whale",2,"n",0,NA,-136.0608485,58.58821152,-136.0608485,"8/9/2015","8/9/2015",1252,"8/9/2015","1/0/1900","8/9/2015",20150809,"06:42:24",186129,348.2758809,438327.2976,6494687.898,20.51862157,438323.7523,6494695.139,442167.9839,6500540.151,33.33269217,6995.876634,45.05681128,"Lower Bay","middle bay","middle bay",-122,1915.877688,-16,530.9789508,"","","","","","n",8,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","none","calm","excellent",NA,"1",2,4,0,1,6
"4292",7369,"2015-08-09-K","2015-08-09-K-006","2015-08-09-K-005","8/9/2015","N","MultiOb",3,2,2015,"Volendam","Katja","Starboard","y","humpback whale",2,"n",0,NA,-136.0641143,58.5959263,-136.0641143,"8/9/2015","8/9/2015",1253,"8/9/2015","1/0/1900","8/9/2015",20150809,"06:43:53",186147,347.7341858,438151.0635,6495549.827,19.4329001,438147.4499,6495557.033,442312.6452,6500927.649,37.7954597,6796.496745,50.06127388,"Middle Bay","middle bay","middle bay",-215,1993.094287,-14,333.1890691,"","","","","","n",8,1,"GA-Ag/Away","45-45-degrees","SA-Surface-active","100","none","none","calm","excellent",NA,"6",2,4,1,1,6
"4293",7369,"2015-08-09-K","2015-08-09-K-006","2015-08-09-K-005","8/9/2015","N","MultiOb",3,2,2015,"Volendam","Katja","Starboard","y","humpback whale",2,"n",0,NA,-136.0641143,58.5959263,-136.0641143,"8/9/2015","8/9/2015",1253,"8/9/2015","1/0/1900","8/9/2015",20150809,"06:43:53",186147,347.7341858,438151.0635,6495549.827,19.4329001,438147.4499,6495557.033,442312.6452,6500927.649,37.7954597,6796.496745,50.06127388,"Middle Bay","middle bay","middle bay",-215,1993.094287,-14,333.1890691,"","","","","","n",8,1,"GA-Ag/Away","45-45-degrees","SA-Surface-active","100","none","none","calm","excellent",NA,"6",2,4,0,6,6
"4294",7370,"2015-08-09-K","2015-08-09-K-008","2015-08-09-K-005","8/9/2015","Y","MultiOb",1,3,2015,"Volendam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.0727104,58.6095505,-136.0727104,"8/9/2015","8/9/2015",1255,"8/9/2015","1/0/1900","8/9/2015",20150809,"06:46:35",186179,335.4160706,437675.7093,6497074.626,19.74253384,437670.6414,6497080.895,442685.1919,6501216.464,50.48713189,6499.895535,75.07106131,"Middle Bay","middle bay","middle bay",-240,2149.230278,-9,212.8032535,"","","","","","n",8,1,"G-Against","0-Parallel","SA-Surface-active","100","none","none","calm","excellent",NA,"6",2,4,0,6,6
"4295",7371,"2015-08-09-K","2015-08-09-K-009","2015-08-09-K-005","8/9/2015","N","MultiOb",2,4,2015,"Volendam","Katja","Starboard","y","humpback whale",2,"n",0,NA,-136.079609,58.61598101,-136.079609,"8/9/2015","8/9/2015",1256,"8/9/2015","1/0/1900","8/9/2015",20150809,"06:47:58",186196,327.0729309,437286.4385,6497796.992,19.06652828,437280.5145,6497802.46,442742.2822,6501330.193,57.14175296,6501.984751,90.06882208,"Middle Bay","middle bay","middle bay",-241,2038.134935,-9,154.4768703,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","100","none","none","calm","excellent",NA,"1",2,4,1,6,6
"4296",7373,"2015-08-09-K","2015-08-09-K-028","2015-08-09-K-028","8/9/2015","N","MultiOb",2,1,2015,"Volendam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1078651,58.63663863,-136.1078651,"8/9/2015","8/9/2015",1275,"8/9/2015","1/0/1900","8/9/2015",20150809,"13:55:53",191331,141.7614368,435683.1336,6500123.649,19.61602588,435689.5384,6500118.753,438777.8035,6496196.467,141.7843911,4992.16448,0.022954284,"Middle Bay","middle bay","middle bay",-284,2797.275704,-215,2839.74917,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","95","none","none","calm","excellent",NA,"1",2,2,0,1,3
"4297",7374,"2015-08-09-K","2015-08-09-K-029","2015-08-09-K-028","8/9/2015","Y","MultiOb",1,2,2015,"Volendam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.0978577,58.6299088,-136.0978577,"8/9/2015","8/9/2015",1276,"8/9/2015","1/0/1900","8/9/2015",20150809,"13:57:30",191350,146.3163805,436251.8186,6499364.835,19.39079543,436257.8143,6499359.446,438913.9151,6495370.717,146.3402927,4792.163416,0.023912282,"Middle Bay","middle bay","middle bay",-245,2405.681141,-185,2673.567772,"","","","","","n",8,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","95","none","none","calm","excellent",NA,"2",2,2,1,1,3
"4298",7387,"2015-08-11-K","2015-08-11-K-024","2015-08-11-K-024","8/11/2015","N","MultiOb",3,1,2015,"Oosterdam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1576238,58.69100056,-136.1576238,"8/11/2015","8/11/2015",1307,"8/11/2015","1/0/1900","8/11/2015",20150811,"16:41:54",197465,125.8804681,432899.0368,6506224.765,15.3960458,432913.2539,6506216.95,436317.8943,6504566.097,115.8679585,3783.766588,-10.01250955,"Middle Bay","middle bay","middle bay",-149,4175.064531,-105,1848.473406,"","","","","","n",8,1,"U-Unsure","45-45-degrees","DN-Dive-no-fluke","90","none","strong","1'","good",NA,"3",2,3,0,3,5
"4299",7388,"2015-08-11-K","2015-08-11-K-025","2015-08-11-K-024","8/11/2015","N","MultiOb",2,2,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.127701,58.68018027,-136.127701,"8/11/2015","8/11/2015",1308,"8/11/2015","1/0/1900","8/11/2015",20150811,"16:46:20",197518,125.972239,434613.1307,6504990.531,15.43695048,434627.3352,6504982.693,435064.0648,6504524.028,136.4033529,633.329448,10.43111383,"Middle Bay","middle bay","middle bay",-189,3589.457074,-229,3078.377883,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","90","none","strong","1'","good",NA,"1",2,3,1,3,5
"4300",7388,"2015-08-11-K","2015-08-11-K-025","2015-08-11-K-024","8/11/2015","N","MultiOb",2,2,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.127701,58.68018027,-136.127701,"8/11/2015","8/11/2015",1308,"8/11/2015","1/0/1900","8/11/2015",20150811,"16:46:20",197518,125.972239,434613.1307,6504990.531,15.43695048,434627.3352,6504982.693,435064.0648,6504524.028,136.4033529,633.329448,10.43111383,"Middle Bay","middle bay","middle bay",-189,3589.457074,-229,3078.377883,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","90","none","strong","1'","good",NA,"1",2,3,0,1,5
"4301",7389,"2015-08-11-K","2015-08-11-K-026","2015-08-11-K-024","8/11/2015","Y","MultiOb",1,3,2015,"Oosterdam","Katja","Starboard","n","humpback whale",1,"n",0,NA,-136.1124503,58.6751886,-136.1124503,"8/11/2015","8/11/2015",1309,"8/11/2015","1/0/1900","8/11/2015",20150811,"16:48:32",197545,122.2911325,435488.1337,6504420.013,15.51701705,435502.8122,6504413.103,435534.6349,6504076.483,174.5995314,338.1201227,52.30839885,"Middle Bay","middle bay","middle bay",-166,2630.161078,-238,2587.039141,"","","","","","n",8,1,"A-Away","90-Perpendicular","DN-Dive-no-fluke","90","none","strong","1'","good",NA,"3",2,3,1,1,5
"4302",7394,"2015-08-14-K","2015-08-14-K-004","2015-08-14-K-004","8/14/2015","N","MultiOb",2,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0611761,58.50172562,-136.0611761,"8/14/2015","8/14/2015",1316,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:30:37",198333,340.6947477,438156.1042,6485059.38,13.10891237,438149.1915,6485073.065,439789.5714,6487811.027,30.92684747,3191.752749,50.23209974,"Lower Bay","lower bay","lower bay",-95,2014.982852,-68,1118.051003,"","","","","","n",8,1,"W-With","0-Parallel","BL-Blowing","50","none","light","calm","excellent",NA,"1",1,2,0,1,2
"4303",7395,"2015-08-14-K","2015-08-14-K-005","2015-08-14-K-004","8/14/2015","Y","MultiOb",1,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0660016,58.51695428,-136.0660016,"8/14/2015","8/14/2015",1317,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:34:50",198383,358.9791369,437901.7993,6486759.289,13.41452517,437899.5288,6486774.451,440472.7063,6488305.32,59.25017302,2994.128051,60.27103608,"Lower Bay","lower bay","lower bay",-96,1992.462775,-62,707.8843729,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","50","none","light","calm","excellent",NA,"1",1,2,0,1,2
"4304",7397,"2015-08-14-K","2015-08-14-K-007","2015-08-14-K-007","8/14/2015","N","MultiOb",2,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0662538,58.52413572,-136.0662538,"8/14/2015","8/14/2015",1319,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:36:45",198406,0.571717698,437899.7987,6487559.057,13.50535439,437897.9505,6487574.276,444194.7738,6489178.645,75.70574052,6497.998272,75.13402282,"Lower Bay","lower bay","lower bay",-97,2351.30155,-5,10.43396439,"","","","","","n",8,1,"W-With","0-Parallel","BL-Blowing","50","none","light","calm","excellent",NA,"1",1,2,0,1,2
"4305",7398,"2015-08-14-K","2015-08-14-K-010","2015-08-14-K-007","8/14/2015","Y","MultiOb",1,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"y",13,NA,-136.0664218,58.5421362,-136.0664218,"8/14/2015","8/14/2015",1322,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:41:28",198463,0.29850748,437921.8352,6489563.271,13.91933334,437919.9144,6489578.482,443403.3087,6490014.074,85.45804632,5500.668492,85.15953884,"Lower Bay","middle bay","middle bay",-95,2651.187998,-49,308.3815515,"","","","","","n",8,1,"U-Unsure","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,2,0,1,2
"4306",7399,"2015-08-14-K","2015-08-14-K-008","2015-08-14-K-008","8/14/2015","N","MultiOb",3,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0662586,58.52712488,-136.0662586,"8/14/2015","8/14/2015",1320,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:37:33",198416,0.996410297,437904.803,6487891.855,13.94401209,437903.0676,6487907.087,442939.8654,6492754.768,46.0960926,6990.660699,45.09968231,"Lower Bay","middle bay","middle bay",-97,2546.527522,-43,456.0783312,"","","","","","n",8,1,"W-With","0-Parallel","BL-Blowing","50","none","light","calm","excellent",NA,"1",1,3,0,1,3
"4307",7400,"2015-08-14-K","2015-08-14-K-012","2015-08-14-K-008","8/14/2015","N","MultiOb",2,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0665949,58.54968402,-136.0665949,"8/14/2015","8/14/2015",1324,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:43:26",198487,0.821324153,437925.1013,6490403.76,13.95873454,437923.3194,6490418.987,440758.562,6491389.293,71.10749766,2996.680557,70.28617351,"Lower Bay","middle bay","middle bay",-84,2045.780246,-49,2719.269993,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,3,0,1,3
"4308",7401,"2015-08-14-K","2015-08-14-K-013","2015-08-14-K-008","8/14/2015","Y","MultiOb",1,3,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.06659,58.55623171,-136.06659,"8/14/2015","8/14/2015",1325,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:45:08",198507,0.075521377,437936.9676,6491132.736,13.87675656,437934.9876,6491147.939,440695.0282,6491615.309,80.38901331,2799.331886,80.31349194,"Lower Bay","middle bay","middle bay",-89,1694.03624,-41,2766.162262,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,3,0,1,3
"4309",7402,"2015-08-14-K","2015-08-14-K-009","2015-08-14-K-009","8/14/2015","N","MultiOb",3,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0663218,58.53586368,-136.0663218,"8/14/2015","8/14/2015",1321,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:39:50",198443,1.011986061,437916.5635,6488864.837,14.03229003,437914.8323,6488880.069,442813.3985,6492828.519,51.12972797,6291.757145,50.11774191,"Lower Bay","middle bay","middle bay",-98,3234.084617,-70,582.6229257,"","","","","","n",8,1,"W-With","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,3,0,1,3
"4310",7403,"2015-08-14-K","2015-08-14-K-011","2015-08-14-K-009","8/14/2015","Y","MultiOb",1,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0665207,58.5465325,-136.0665207,"8/14/2015","8/14/2015",1323,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:42:36",198477,0.082729802,437923.846,6490052.821,13.77819042,437921.8679,6490068.024,440957.4307,6491798.426,60.31498111,3494.128614,60.23225131,"Lower Bay","middle bay","middle bay",-93,2280.499777,-29,2504.104622,"","","","","","n",8,1,"W-With","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,3,0,1,3
"4311",7404,"2015-08-14-K","2015-08-14-K-014","2015-08-14-K-009","8/14/2015","N","MultiOb",2,3,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0668393,58.5612844,-136.0668393,"8/14/2015","8/14/2015",1326,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:46:27",198523,358.063233,437931.4008,6491695.504,13.86255216,437928.8882,6491710.627,442823.2611,6492729.659,78.23876948,4999.331125,80.17553648,"Lower Bay","middle bay","middle bay",-95,1495.378903,-70,572.6808742,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,3,0,1,3
"4312",7405,"2015-08-14-K","2015-08-14-K-015","2015-08-14-K-015","8/14/2015","Y","MultiOb",1,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"y",13,NA,-136.0668545,58.56144408,-136.0668545,"8/14/2015","8/14/2015",1327,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:46:29",198523,358.063233,437930.7958,6491713.295,13.86255216,437928.2832,6491728.419,440306.9325,6493194.426,58.35366968,2794.12777,60.29043668,"Lower Bay","middle bay","middle bay",-95,1487.3588,-115,3111.711584,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,2,0,1,2
"4313",7406,"2015-08-14-K","2015-08-14-K-018","2015-08-14-K-015","8/14/2015","N","MultiOb",2,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",2,"n",0,NA,-136.076928,58.58812971,-136.076928,"8/14/2015","8/14/2015",1330,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:53:32",198608,346.3592022,437392.415,6494693.674,14.21673823,437386.8867,6494707.974,440307.7585,6495401.168,76.64930852,3002.000981,90.29010636,"Lower Bay","middle bay","middle bay",-159,1055.326151,-173,2473.151919,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,2,0,1,2
"4314",7410,"2015-08-14-K","2015-08-14-K-020","2015-08-14-K-020","8/14/2015","N","MultiOb",2,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.0870417,58.60610143,-136.0870417,"8/14/2015","8/14/2015",1332,"8/14/2015","1/0/1900","8/14/2015",20150814,"07:58:18",198665,339.6781201,436836.8842,6496704.022,13.95921307,436829.7298,6496717.581,435795.0159,6499517.256,339.7165123,2984.76317,0.038392181,"Middle Bay","middle bay","middle bay",-240,1234.244057,-271,2285.804652,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,2,0,1,2
"4315",7411,"2015-08-14-K","2015-08-14-K-021","2015-08-14-K-020","8/14/2015","Y","MultiOb",1,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.1077741,58.6267899,-136.1077741,"8/14/2015","8/14/2015",1333,"8/14/2015","1/0/1900","8/14/2015",20150814,"08:04:19",198737,331.2810252,435670.3092,6499027.057,14.19521943,435661.2514,6499039.426,434732.1045,6500197.333,321.255174,1484.608775,-10.02585114,"Middle Bay","middle bay","middle bay",-249,1802.296033,-298,2706.201469,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","30","none","moderate","1'","excellent",NA,"1",1,2,0,1,2
"4316",7415,"2015-08-14-K","2015-08-14-K-026","2015-08-14-K-026","8/14/2015","N","MultiOb",2,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.3991334,58.78852367,-136.3991334,"8/14/2015","8/14/2015",1338,"8/14/2015","1/0/1900","8/14/2015",20150814,"09:00:29",199411,314.3537725,419127.9346,6517348.967,14.06587902,419115.6679,6517358.163,417632.3379,6517462.833,274.0363446,1487.018368,-40.31742799,"Middle Bay","west arm","west arm",-428,2313.939783,-284,2101.05454,"","","","","","n",8,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","10","none","light","calm","excellent",NA,"2",2,2,0,2,3
"4317",7416,"2015-08-14-K","2015-08-14-K-027","2015-08-14-K-026","8/14/2015","Y","MultiOb",1,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.4050616,58.79141324,-136.4050616,"8/14/2015","8/14/2015",1339,"8/14/2015","1/0/1900","8/14/2015",20150814,"09:01:34",199424,314.482668,418792.0519,6517677.84,14.12081002,418779.8059,6517687.064,417597.7046,6517562.473,263.9833663,1188.64892,-50.49930168,"Middle Bay","west arm","west arm",-430,2338.03853,-289,2130.925835,"","","","","","n",8,1,"G-Against","0-Parallel","BL-Blowing","10","none","light","calm","excellent",NA,"1",2,2,1,2,3
"4318",7418,"2015-08-14-K","2015-08-14-K-049","2015-08-14-K-049","8/14/2015","N","MultiOb",3,1,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.3577449,58.77824913,-136.3577449,"8/14/2015","8/14/2015",1361,"8/14/2015","1/0/1900","8/14/2015",20150814,"15:31:51",204108,126.9962357,421496.8519,6516155.849,15.24573831,421510.1953,6516148.3,425490.2092,6513147.05,127.019224,4984.777901,0.022988298,"Middle Bay","west arm","west arm",-244,1522.250393,-414,1688.324055,"","","","","","n",8,1,"T-Toward","90-Perpendicular","BL-Blowing","10","none","light","calm","excellent",NA,"1",1,3,0,1,3
"4319",7419,"2015-08-14-K","2015-08-14-K-050","2015-08-14-K-049","8/14/2015","N","MultiOb",2,2,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.3206004,58.76520169,-136.3206004,"8/14/2015","8/14/2015",1362,"8/14/2015","1/0/1900","8/14/2015",20150814,"15:37:22",204174,123.1256746,423615.6875,6514660.308,15.31811252,423629.5101,6514653.677,425290.5882,6513567.384,123.1834108,1984.744757,0.057736179,"Middle Bay","west arm","west arm",-417,1542.108322,-417,1577.596931,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","light","calm","excellent",NA,"1",1,3,0,1,3
"4320",7420,"2015-08-14-K","2015-08-14-K-051","2015-08-14-K-049","8/14/2015","Y","MultiOb",1,3,2015,"Zaandam","Katja","Starboard","y","humpback whale",1,"n",0,NA,-136.3071305,58.76087277,-136.3071305,"8/14/2015","8/14/2015",1363,"8/14/2015","1/0/1900","8/14/2015",20150814,"15:39:18",204197,122.9748498,424385.3329,6514163.079,15.43013084,424399.1729,6514156.484,424955.8698,6513977.977,107.7786224,584.6161886,-15.19622739,"Middle Bay","west arm","west arm",-417,1775.694151,-416,1666.089055,"","","","","","n",8,1,"A-Away","90-Perpendicular","BL-Blowing","10","none","light","calm","excellent",NA,"1",1,3,0,1,3
